Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida,5%,8%,10%
SP,ARACATUBA,VILA CARVALHO,GASOLINA,2022-04-26,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ARACATUBA,JARDIM PAULISTA,GASOLINA,2022-04-29,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ARACATUBA,DONA AMELIA,GASOLINA,2022-04-27,7.198,R$ / litro,0.35990000000000005,0.57584,0.7198000000000001
SP,ARACATUBA,AVIACAO,GASOLINA,2022-04-27,7.209,R$ / litro,0.36045,0.57672,0.7209
SP,ARACATUBA,VILA NOVA,GASOLINA,2022-04-26,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ARACATUBA,PLANALTO,GASOLINA,2022-04-26,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,ARACATUBA,INDUSTRIAL,GASOLINA,2022-04-26,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ARACATUBA,JD UMUARAMA,GASOLINA,2022-04-29,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ARACATUBA,JARDIM PLANALTO,GASOLINA,2022-04-26,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,ARACATUBA,JD. AMIZADE,GASOLINA,2022-04-27,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ARARAS,BELVEDERE,GASOLINA,2022-04-25,7.097,R$ / litro,0.35485000000000005,0.56776,0.7097000000000001
SP,ARARAS,JD STA MARTA,GASOLINA,2022-04-25,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ARARAS,JD CANDIDA,GASOLINA,2022-04-25,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,ARARAS,JARDIM  BUZOLIN,GASOLINA,2022-04-25,6.959,R$ / litro,0.34795,0.55672,0.6959
SP,ARARAS,JD SANTA ROSA,GASOLINA,2022-04-25,7.375,R$ / litro,0.36875,0.59,0.7375
SP,ARARAS,JD. N. S. DE FATIMA,GASOLINA,2022-04-25,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,ARARAS,JARDIM SANTO ANDRE,GASOLINA,2022-04-25,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,ARARAS,RESIDENCIAL BOSQUE DE VERSALLES,GASOLINA,2022-04-25,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,ARARAS,JARDIM SOBRADINHO,GASOLINA,2022-04-25,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,ARARAS,BOA VISTA,GASOLINA,2022-04-25,6.976,R$ / litro,0.3488,0.55808,0.6976
SP,ASSIS,VILA TENIS CLUBE,GASOLINA,2022-04-27,7.599,R$ / litro,0.37995,0.60792,0.7599
SP,ASSIS,VILA GLORIA,GASOLINA,2022-04-27,7.599,R$ / litro,0.37995,0.60792,0.7599
SP,ASSIS,VILA TENIS CLUBE,GASOLINA,2022-04-27,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,ASSIS,CENTRO,GASOLINA,2022-04-27,6.577,R$ / litro,0.32885000000000003,0.52616,0.6577000000000001
SP,ASSIS,VILA ORESTES,GASOLINA,2022-04-27,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,ASSIS,JARDIM PAULISTA,GASOLINA,2022-04-27,7.499,R$ / litro,0.37495,0.59992,0.7499
SP,ASSIS,VILA CENTRAL,GASOLINA,2022-04-27,7.599,R$ / litro,0.37995,0.60792,0.7599
SP,ASSIS,JARDIM AEROPORTO,GASOLINA,2022-04-27,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,ASSIS,CENTRO,GASOLINA,2022-04-27,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,ASSIS,VILA RODRIGUES,GASOLINA,2022-04-27,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,ASSIS,VILA SANTA CECILIA,GASOLINA,2022-04-27,7.599,R$ / litro,0.37995,0.60792,0.7599
SP,BIRIGUI,JARDIM SAO CONRADO,GASOLINA,2022-04-29,6.959,R$ / litro,0.34795,0.55672,0.6959
SP,BARRETOS,CENTRO,GASOLINA,2022-04-27,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,BARRETOS,CENTRO,GASOLINA,2022-04-27,7.379,R$ / litro,0.36895,0.59032,0.7379
SP,BARRETOS,CITY BARRETOS,GASOLINA,2022-04-27,7.899,R$ / litro,0.39495,0.63192,0.7899
SP,BARRETOS,ALVORADA,GASOLINA,2022-04-27,7.19,R$ / litro,0.35950000000000004,0.5752,0.7190000000000001
SP,BARRETOS,CENTRO,GASOLINA,2022-04-27,7.19,R$ / litro,0.35950000000000004,0.5752,0.7190000000000001
SP,BARRETOS,SAO BENEDITO,GASOLINA,2022-04-27,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,BARUERI,BETHAVILLE,GASOLINA,2022-04-28,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,BARUERI,CENTRO,GASOLINA,2022-04-28,7.699,R$ / litro,0.38495,0.61592,0.7699
SP,BARUERI,NUCLEO RESIDENCIAL CELIA MOTA,GASOLINA,2022-04-28,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,BARUERI,CENTRO,GASOLINA,2022-04-28,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,BARUERI,VILA SAO SILVESTRE,GASOLINA,2022-04-28,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,BARUERI,JARDIM DOS CAMARGOS,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BARUERI,CENTRO,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BARUERI,CENTRO,GASOLINA,2022-04-28,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,BARUERI,CENTRO,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BARUERI,JD. BEL VAL,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BARUERI,VILA POUSO ALEGRE,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BARUERI,JARDIM BELVAL,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BARUERI,JARDIM PARAISO,GASOLINA,2022-04-28,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,BEBEDOURO,CENTRO,GASOLINA,2022-04-26,7.059,R$ / litro,0.35295000000000004,0.56472,0.7059000000000001
SP,BEBEDOURO,JARDIM PARAÍSO,GASOLINA,2022-04-26,7.1,R$ / litro,0.355,0.568,0.71
SP,BEBEDOURO,CENTRO,GASOLINA,2022-04-26,7.04,R$ / litro,0.35200000000000004,0.5632,0.7040000000000001
SP,BEBEDOURO,JD. CIRANDA,GASOLINA,2022-04-26,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,BIRIGUI,JARDIM SAO BRAZ,GASOLINA,2022-04-29,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BIRIGUI,RESIDENCIAL MONTE LIBANO,GASOLINA,2022-04-29,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,BIRIGUI,PARQUE R PINHEIROS,GASOLINA,2022-04-29,6.959,R$ / litro,0.34795,0.55672,0.6959
SP,BIRIGUI,JARDIM SAO BRAZ,GASOLINA,2022-04-29,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,BIRIGUI,JARDIM SAO BRAZ,GASOLINA,2022-04-29,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,BOTUCATU,VILA MARIA,GASOLINA,2022-04-25,7.139,R$ / litro,0.35695000000000005,0.5711200000000001,0.7139000000000001
SP,BOTUCATU,VILA CIDADE JARDIM,GASOLINA,2022-04-25,7.029,R$ / litro,0.35145000000000004,0.56232,0.7029000000000001
SP,BOTUCATU,VILA ASSUNCAO,GASOLINA,2022-04-25,7.129,R$ / litro,0.35645,0.5703199999999999,0.7129
SP,BOTUCATU,LAVAPES,GASOLINA,2022-04-25,7.12,R$ / litro,0.35600000000000004,0.5696,0.7120000000000001
SP,BOTUCATU,CENTRO,GASOLINA,2022-04-25,7.129,R$ / litro,0.35645,0.5703199999999999,0.7129
SP,BRAGANCA PAULISTA,JARDIM SANTA LUZIA,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,BRAGANCA PAULISTA,CENTRO,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,BRAGANCA PAULISTA,UBERABA,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,BRAGANCA PAULISTA,CENTRO,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,BRAGANCA PAULISTA,TABOAO,GASOLINA,2022-04-27,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,BRAGANCA PAULISTA,TABOAO,GASOLINA,2022-04-27,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,BRAGANCA PAULISTA,TABOAO,GASOLINA,2022-04-27,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,BRAGANCA PAULISTA,MATADOURO,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,BRAGANCA PAULISTA,BIRICA DO CAMPO NOVO,GASOLINA,2022-04-27,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CAMPINAS,FAZENDA SANTANA,GASOLINA,2022-04-25,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,CAMPINAS,JD.APARECIDA,GASOLINA,2022-04-25,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CAMPINAS,JARDIM SANTA MONICA,GASOLINA,2022-04-25,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,CAMPINAS,CHACARA PRIMAVERA,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,TAQUARAL,GASOLINA,2022-04-25,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,CAMPINAS,JARDIM LEONOR,GASOLINA,2022-04-25,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CAMPINAS,JD DOM BOSCO,GASOLINA,2022-04-25,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CAMPINAS,TAQUARAL,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,JD. SANTA GENEBRA,GASOLINA,2022-04-25,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CAMPINAS,JARDIM IPIRANGA,GASOLINA,2022-04-25,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,CAMPINAS,JARDIM NOVA EUROPA,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,JD. SANTA GENEBRA,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,VILA NOVA,GASOLINA,2022-04-25,6.797,R$ / litro,0.33985,0.54376,0.6797
SP,CAMPINAS,PQ STA BARBARA,GASOLINA,2022-04-25,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CAMPINAS,VILA PROOST DE SOUZA,GASOLINA,2022-04-25,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,CAMPINAS,JD PAULICEIA,GASOLINA,2022-04-25,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,CAMPINAS,JD SAO MARCOS,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,JD NS AUXILIADORA,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,VILA POMPEIA,GASOLINA,2022-04-25,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,CAMPINAS,VILA TOFANELLO,GASOLINA,2022-04-25,6.679,R$ / litro,0.33395,0.53432,0.6679
SP,CAMPINAS,TAQUARAL,GASOLINA,2022-04-25,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,CAMPINAS,JD CAMPOS ELISEOS,GASOLINA,2022-04-25,6.779,R$ / litro,0.33895000000000003,0.54232,0.6779000000000001
SP,CAMPINAS,VILA NOVA,GASOLINA,2022-04-25,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,CAMPINAS,JD BANDEIRANTES,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,JD NOSSA SRA AUXIL,GASOLINA,2022-04-25,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,CAMPINAS,NOVA APARECIDA,GASOLINA,2022-04-25,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,CAMPINAS,JARDIM DO VOVO,GASOLINA,2022-04-25,6.759,R$ / litro,0.33795000000000003,0.5407200000000001,0.6759000000000001
SP,CAMPINAS,PRQ INDUSTRIAL,GASOLINA,2022-04-25,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,CAMPINAS,BONFIM,GASOLINA,2022-04-25,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,CAMPINAS,JARDIM DO TREVO,GASOLINA,2022-04-25,6.97,R$ / litro,0.34850000000000003,0.5576,0.6970000000000001
SP,CAMPINAS,CHAC.DA REPUBLICA,GASOLINA,2022-04-25,6.977,R$ / litro,0.34885000000000005,0.55816,0.6977000000000001
SP,CAMPINAS,TAQUARAL,GASOLINA,2022-04-25,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,CAMPINAS,JARDIM DO LAGO,GASOLINA,2022-04-25,6.59,R$ / litro,0.3295,0.5272,0.659
SP,CAMPINAS,GUANABARA,GASOLINA,2022-04-25,6.797,R$ / litro,0.33985,0.54376,0.6797
SP,CAMPINAS,LOTEAMENTO PARQUE SAO MARTINHO,GASOLINA,2022-04-25,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CAMPINAS,JD LONDRES,GASOLINA,2022-04-25,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,CAMPINAS,JARDIM EULINA,GASOLINA,2022-04-25,6.797,R$ / litro,0.33985,0.54376,0.6797
SP,CARAPICUIBA,JARDIM CECILIA CRISTINA,GASOLINA,2022-04-28,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,CARAPICUIBA,VILA SILVIANIA,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CARAPICUIBA,CORINTHINHA,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CARAPICUIBA,VILA CRETE,GASOLINA,2022-04-28,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,CARAPICUIBA,VL SILVANIA,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,CARAPICUIBA,CENTRO,GASOLINA,2022-04-28,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,FRANCA,RES.ANA DOROTHEA,GASOLINA,2022-04-27,6.839,R$ / litro,0.34195000000000003,0.54712,0.6839000000000001
SP,FRANCA,VILA APARECIDA,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,FRANCA,CIDADE NOVA,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,FRANCA,JDM DR ANTONIO PETRA,GASOLINA,2022-04-27,6.939,R$ / litro,0.34695000000000004,0.5551200000000001,0.6939000000000001
SP,FRANCA,AREA EXPANS.URBANA,GASOLINA,2022-04-27,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,FRANCA,VILA APARECIDA,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,FRANCA,JARDIM PALMA,GASOLINA,2022-04-27,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,FRANCA,JARDIM PAULISTA,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,FRANCA,JD ANGELA ROSA,GASOLINA,2022-04-27,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,FRANCA,JARDIM NOEMIA,GASOLINA,2022-04-27,6.839,R$ / litro,0.34195000000000003,0.54712,0.6839000000000001
SP,FRANCA,CIDADE NOVA,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,FRANCA,VILA SANTA CRUZ,GASOLINA,2022-04-28,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,FRANCA,JARDIM BRASILANDIA,GASOLINA,2022-04-27,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,FRANCA,VILA APARECIDA,GASOLINA,2022-04-27,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,FRANCA,JARDIM BOA ESPERANÇA,GASOLINA,2022-04-27,6.939,R$ / litro,0.34695000000000004,0.5551200000000001,0.6939000000000001
SP,GARCA,SALGUEIRO,GASOLINA,2022-04-27,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,GARCA,LABIENOPOLIS,GASOLINA,2022-04-27,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,GARCA,CENTRO,GASOLINA,2022-04-27,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,GARCA,VILA JOSE RIBEIRO,GASOLINA,2022-04-27,7.24,R$ / litro,0.36200000000000004,0.5792,0.7240000000000001
SP,GARCA,JARDIM RIBEIRO DE ANDRADE,GASOLINA,2022-04-27,6.79,R$ / litro,0.3395,0.5432,0.679
SP,GARCA,LABIENOPOLIS,GASOLINA,2022-04-27,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,GARCA,CONJ.JOAO PAULO II,GASOLINA,2022-04-27,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,GUARUJA,ENSEADA,GASOLINA,2022-04-26,7.659,R$ / litro,0.38295,0.61272,0.7659
SP,GUARUJA,JARDIM BELMAR,GASOLINA,2022-04-26,7.479,R$ / litro,0.37395,0.5983200000000001,0.7479
SP,GUARUJA,VILA SANTA ROSA,GASOLINA,2022-04-26,7.498,R$ / litro,0.3749,0.59984,0.7498
SP,GUARUJA,BOA ESPERANCA,GASOLINA,2022-04-26,7.488,R$ / litro,0.37440000000000007,0.59904,0.7488000000000001
SP,GUARUJA,CENTRO,GASOLINA,2022-04-26,8.599,R$ / litro,0.42995000000000005,0.68792,0.8599000000000001
SP,GUARUJA,ENSEADA,GASOLINA,2022-04-26,7.399,R$ / litro,0.36995,0.59192,0.7399
SP,INDAIATUBA,BOM PRINCIPIO,GASOLINA,2022-04-27,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,INDAIATUBA,SANTA CRUZ,GASOLINA,2022-04-25,6.997,R$ / litro,0.34985,0.55976,0.6997
SP,INDAIATUBA,JD. TROPICAL,GASOLINA,2022-04-25,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,INDAIATUBA,VILA BRIZOLA,GASOLINA,2022-04-25,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,INDAIATUBA,CENTRO,GASOLINA,2022-04-25,6.939,R$ / litro,0.34695000000000004,0.5551200000000001,0.6939000000000001
SP,INDAIATUBA,CIDADE NOVA,GASOLINA,2022-04-25,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,INDAIATUBA,CIDADE NOVA,GASOLINA,2022-04-25,6.769,R$ / litro,0.33845000000000003,0.54152,0.6769000000000001
SP,INDAIATUBA,REC. CAMP.JOIA,GASOLINA,2022-04-27,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,ITAPECERICA DA SERRA,JARDIM  MARILU,GASOLINA,2022-04-28,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,ITAPECERICA DA SERRA,CENTRO,GASOLINA,2022-04-28,6.359,R$ / litro,0.31795,0.5087200000000001,0.6359
SP,ITAPEVA,CENTRO,GASOLINA,2022-04-25,7.08,R$ / litro,0.35400000000000004,0.5664,0.7080000000000001
SP,ITAPEVA,JARDIM MARINGA,GASOLINA,2022-04-25,7.499,R$ / litro,0.37495,0.59992,0.7499
SP,ITAPEVA,CENTRO,GASOLINA,2022-04-25,7.499,R$ / litro,0.37495,0.59992,0.7499
SP,ITAPEVA,CENTRO,GASOLINA,2022-04-25,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.569,R$ / litro,0.32845,0.52552,0.6569
SP,ITAPIRA,PRADOS,GASOLINA,2022-04-28,7.098,R$ / litro,0.3549,0.56784,0.7098
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.99,R$ / litro,0.34950000000000003,0.5592,0.6990000000000001
SP,ITAPIRA,PRADOS,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ITAPIRA,VILA IZAURA,GASOLINA,2022-04-28,6.579,R$ / litro,0.32895,0.52632,0.6579
SP,ITAPIRA,VILA IZAURA,GASOLINA,2022-04-28,6.94,R$ / litro,0.34700000000000003,0.5552,0.6940000000000001
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.749,R$ / litro,0.33745,0.53992,0.6749
SP,ITAPIRA,CENTRO,GASOLINA,2022-04-28,6.979,R$ / litro,0.34895000000000004,0.55832,0.6979000000000001
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ITAPOLIS,JARDIM REDENCAO,GASOLINA,2022-04-28,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,7.049,R$ / litro,0.35245000000000004,0.5639200000000001,0.7049000000000001
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ITAPOLIS,CENTRO,GASOLINA,2022-04-28,6.849,R$ / litro,0.34245000000000003,0.5479200000000001,0.6849000000000001
SP,ITAQUAQUECETUBA,VL VIRGINIA,GASOLINA,2022-04-26,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,ITAQUAQUECETUBA,ARACARE,GASOLINA,2022-04-26,6.599,R$ / litro,0.32995,0.5279200000000001,0.6599
SP,ITAQUAQUECETUBA,JARDIM LUCIANA,GASOLINA,2022-04-26,6.977,R$ / litro,0.34885000000000005,0.55816,0.6977000000000001
SP,ITAQUAQUECETUBA,JARDIM GONCALVES / MORRO BRANCO,GASOLINA,2022-04-26,6.889,R$ / litro,0.34445000000000003,0.55112,0.6889000000000001
SP,ITATIBA,CENTRO,GASOLINA,2022-04-27,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ITATIBA,ENGENHO,GASOLINA,2022-04-27,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,ITATIBA,DA PONTE NOVA,GASOLINA,2022-04-27,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,ITATIBA,DA PONTE NOVA,GASOLINA,2022-04-27,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,ITATIBA,CENTRO,GASOLINA,2022-04-27,7.198,R$ / litro,0.35990000000000005,0.57584,0.7198000000000001
SP,ITATIBA,JARDIM GALLETO,GASOLINA,2022-04-27,6.499,R$ / litro,0.32495,0.5199199999999999,0.6499
SP,ITATIBA,SERRINHA,GASOLINA,2022-04-27,6.679,R$ / litro,0.33395,0.53432,0.6679
SP,ITATIBA,MOENDA,GASOLINA,2022-04-27,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ITU,PARQUE INDUSTRIAL,GASOLINA,2022-04-27,6.897,R$ / litro,0.34485000000000005,0.55176,0.6897000000000001
SP,ITU,JARDIM PARAISO,GASOLINA,2022-04-27,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ITU,VILA PADRE BENTO,GASOLINA,2022-04-27,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,ITU,LIBERDADE,GASOLINA,2022-04-27,6.879,R$ / litro,0.34395,0.55032,0.6879
SP,ITU,CRUZ DAS ALMAS,GASOLINA,2022-04-27,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,ITU,SAO LUIZ,GASOLINA,2022-04-27,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,ITU,BAIRRO TABOAO,GASOLINA,2022-04-27,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,ITU,PARQUE NOSSA SENHORA DA CANDELÁRIA,GASOLINA,2022-04-27,6.859,R$ / litro,0.34295000000000003,0.54872,0.6859000000000001
SP,ITU,CENTRO,GASOLINA,2022-04-27,6.999,R$ / litro,0.34995,0.55992,0.6999
SP,JACAREI,MEIA LUA,GASOLINA,2022-04-28,6.769,R$ / litro,0.33845000000000003,0.54152,0.6769000000000001
SP,JACAREI,PARQUE BRASIL,GASOLINA,2022-04-28,6.769,R$ / litro,0.33845000000000003,0.54152,0.6769000000000001
SP,JACAREI,JARDIM LUIZA,GASOLINA,2022-04-28,6.799,R$ / litro,0.33995000000000003,0.5439200000000001,0.6799000000000001
SP,LEME,BARRA FUNDA,GASOLINA,2022-04-25,6.49,R$ / litro,0.3245,0.5192,0.649
SP,LEME,CIDADE JARDIM,GASOLINA,2022-04-25,7.199,R$ / litro,0.35995,0.57592,0.7199
SP,LEME,JD CLAUDIA,GASOLINA,2022-04-25,6.598,R$ / litro,0.3299,0.52784,0.6598
SP,LEME,JD BARRA FUNDA,GASOLINA,2022-04-25,6.59,R$ / litro,0.3295,0.5272,0.659
SP,LEME,BONSUCESSO,GASOLINA,2022-04-25,6.59,R$ / litro,0.3295,0.5272,0.659
SP,LEME,SERELEPE,GASOLINA,2022-04-25,6.698,R$ / litro,0.33490000000000003,0.5358400000000001,0.6698000000000001
SP,LEME,JARDIM SANTA RITA,GASOLINA,2022-04-25,6.69,R$ / litro,0.3345,0.5352,0.669
SP,LEME,DISTRITO INDUSTRIAL,GASOLINA,2022-04-25,6.698,R$ / litro,0.33490000000000003,0.5358400000000001,0.6698000000000001
SP,LEME,DISTRITO INDUSTRIAL,GASOLINA,2022-04-25,7.099,R$ / litro,0.35495000000000004,0.56792,0.7099000000000001
SP,LEME,VILA SANTA MARIA,GASOLINA,2022-04-25,6.8,R$ / litro,0.34,0.544,0.68
SP,LEME,VILA GROSSKLAUSS,GASOLINA,2022-04-25,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,LEME,CENTRO,GASOLINA,2022-04-25,6.699,R$ / litro,0.33495,0.53592,0.6699
SP,LIMEIRA,ANAVEC,GASOLINA,2022-04-26,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,LIMEIRA,BOA VISTA,GASOLINA,2022-04-26,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
SP,LIMEIRA,JD SAO MANOEL,GASOLINA,2022-04-26,6.899,R$ / litro,0.34495000000000003,0.55192,0.6899000000000001
