Estado,Municipio,Bairro,Produto,Data da Coleta,Valor de Venda,Unidade de Medida
AL,PALMEIRA DOS INDIOS,JOSÉ MAIA COSTA,GASOLINA ADITIVADA,2022-07-04,7.4,R$ / litro
AL,PALMEIRA DOS INDIOS,VILA MARIA,ETANOL,2022-07-04,5.46,R$ / litro
AL,PALMEIRA DOS INDIOS,VILA MARIA,GASOLINA,2022-07-04,7.28,R$ / litro
AL,PALMEIRA DOS INDIOS,VILA MARIA,GASOLINA ADITIVADA,2022-07-04,7.33,R$ / litro
AL,PALMEIRA DOS INDIOS,PALMEIRA DE FORA,ETANOL,2022-07-04,5.39,R$ / litro
AL,PALMEIRA DOS INDIOS,PALMEIRA DE FORA,GASOLINA,2022-07-04,7.29,R$ / litro
AL,PALMEIRA DOS INDIOS,SÃO CRISTÓVÃO,ETANOL,2022-07-04,5.39,R$ / litro
AL,PALMEIRA DOS INDIOS,SÃO CRISTÓVÃO,GASOLINA,2022-07-04,7.29,R$ / litro
AL,PALMEIRA DOS INDIOS,SAO CRISTOVAO,ETANOL,2022-07-04,5.86,R$ / litro
AL,PALMEIRA DOS INDIOS,SAO CRISTOVAO,GASOLINA,2022-07-04,7.3,R$ / litro
AL,PALMEIRA DOS INDIOS,SAO CRISTOVAO,GASOLINA ADITIVADA,2022-07-04,7.4,R$ / litro
AL,PALMEIRA DOS INDIOS,CENTRO,GASOLINA ADITIVADA,2022-07-04,7.45,R$ / litro
AL,PALMEIRA DOS INDIOS,CENTRO,GASOLINA,2022-07-04,7.25,R$ / litro
AL,RIO LARGO,MATA DO ROLO,GASOLINA,2022-07-04,7.08,R$ / litro
AL,RIO LARGO,MATA DO ROLO,GASOLINA ADITIVADA,2022-07-04,7.18,R$ / litro
AL,RIO LARGO,MATA DO ROLO,ETANOL,2022-07-04,5.29,R$ / litro
AL,RIO LARGO,MATA DO ROLO,GASOLINA,2022-07-04,7.299,R$ / litro
AL,RIO LARGO,MATA DO ROLO,ETANOL,2022-07-04,5.644,R$ / litro
AL,RIO LARGO,PREFEITO ANTONIO LINS DE SOUZA,GASOLINA,2022-07-04,6.999,R$ / litro
AL,RIO LARGO,PREFEITO ANTONIO LINS DE SOUZA,GASOLINA ADITIVADA,2022-07-04,7.099,R$ / litro
AL,RIO LARGO,PREFEITO ANTONIO LINS DE SOUZA,ETANOL,2022-07-04,5.199,R$ / litro
AM,ITACOATIARA,CENTRO,GASOLINA,2022-04-04,7.79,R$ / litro
AM,ITACOATIARA,CENTRO,ETANOL,2022-04-04,6.5,R$ / litro
AM,ITACOATIARA,IRACY,GASOLINA,2022-04-04,7.76,R$ / litro
AM,ITACOATIARA,PEDREIRAS,GASOLINA,2022-04-04,7.78,R$ / litro
AM,ITACOATIARA,JAUARY,GASOLINA,2022-04-04,7.75,R$ / litro
AM,ITACOATIARA,JAUARY,GASOLINA,2022-04-04,7.75,R$ / litro
AM,ITACOATIARA,ARAÚJO COSTA,GASOLINA,2022-04-04,7.79,R$ / litro
AM,ITACOATIARA,CENTRO,GASOLINA ADITIVADA,2022-04-04,7.79,R$ / litro
AM,ITACOATIARA,CENTRO,GASOLINA,2022-04-04,7.79,R$ / litro
AM,PARINTINS,CENTRO,GASOLINA,2022-05-04,7.75,R$ / litro
AM,PARINTINS,CENTRO,GASOLINA ADITIVADA,2022-05-04,7.75,R$ / litro
AP,MACAPA,NOVO HORIZONTE,GASOLINA,2022-05-04,6.25,R$ / litro
AP,MACAPA,NOVO HORIZONTE,GASOLINA,2022-05-04,6.25,R$ / litro
AP,MACAPA,SÃO LAZARO,GASOLINA,2022-05-04,6.59,R$ / litro
AP,MACAPA,SÃO LAZARO,GASOLINA ADITIVADA,2022-05-04,6.69,R$ / litro
AP,MACAPA,PACOVAL,GASOLINA,2022-06-04,6.25,R$ / litro
AP,MACAPA,CENTRAL,GASOLINA,2022-04-04,6.25,R$ / litro
AP,MACAPA,BURITIZAL,GASOLINA,2022-06-04,6.25,R$ / litro
AP,MACAPA,PACOVAL,GASOLINA,2022-06-04,6.57,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA,2022-06-04,6.82,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA ADITIVADA,2022-06-04,6.82,R$ / litro
BA,ALAGOINHAS,CENTRO,ETANOL,2022-06-04,5.11,R$ / litro
BA,ALAGOINHAS,ZONA RURAL,GASOLINA,2022-06-04,6.85,R$ / litro
BA,ALAGOINHAS,ZONA RURAL,GASOLINA ADITIVADA,2022-06-04,6.89,R$ / litro
BA,ALAGOINHAS,ZONA RURAL,ETANOL,2022-06-04,5.29,R$ / litro
BA,ALAGOINHAS,SANTA TEREZINHA,GASOLINA,2022-06-04,7.949,R$ / litro
BA,ALAGOINHAS,SANTA TEREZINHA,GASOLINA ADITIVADA,2022-06-04,8.099,R$ / litro
BA,ALAGOINHAS,SANTA TEREZINHA,ETANOL,2022-06-04,5.899,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA,2022-06-04,7.799,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA ADITIVADA,2022-06-04,7.799,R$ / litro
BA,ALAGOINHAS,CENTRO,ETANOL,2022-06-04,5.899,R$ / litro
BA,ALAGOINHAS,ALAGOINHAS VELHA,GASOLINA,2022-06-04,7.199,R$ / litro
BA,ALAGOINHAS,ALAGOINHAS VELHA,GASOLINA ADITIVADA,2022-06-04,7.199,R$ / litro
BA,ALAGOINHAS,ALAGOINHAS VELHA,ETANOL,2022-06-04,5.559,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA,2022-06-04,7.779,R$ / litro
BA,ALAGOINHAS,CENTRO,GASOLINA ADITIVADA,2022-06-04,7.879,R$ / litro
BA,ALAGOINHAS,CENTRO,ETANOL,2022-06-04,5.989,R$ / litro
BA,BARREIRAS,CENTRO,ETANOL,2022-05-04,4.999,R$ / litro
BA,BARREIRAS,CENTRO,GASOLINA,2022-05-04,7.549,R$ / litro
BA,BARREIRAS,CENTRO,GASOLINA ADITIVADA,2022-05-04,7.749,R$ / litro
BA,BARREIRAS,SANDRA REGINA,GASOLINA ADITIVADA,2022-06-04,7.599,R$ / litro
BA,BARREIRAS,SANDRA REGINA,ETANOL,2022-06-04,5.399,R$ / litro
BA,BARREIRAS,NOVO HORIZONTE,ETANOL,2022-05-04,5.399,R$ / litro
BA,BARREIRAS,NOVO HORIZONTE,GASOLINA ADITIVADA,2022-05-04,7.599,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA,2022-04-04,7.97,R$ / litro
BA,ILHEUS,SAO FRANCISCO,ETANOL,2022-04-04,5.97,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA ADITIVADA,2022-04-04,7.99,R$ / litro
BA,ILHEUS,BASILIO,GASOLINA,2022-04-04,7.74,R$ / litro
BA,ILHEUS,BASILIO,ETANOL,2022-04-04,5.77,R$ / litro
BA,ILHEUS,BASILIO,GASOLINA ADITIVADA,2022-04-04,7.74,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA,2022-04-04,7.999,R$ / litro
BA,ILHEUS,SAO FRANCISCO,ETANOL,2022-04-04,6.299,R$ / litro
BA,ILHEUS,SAO FRANCISCO,GASOLINA ADITIVADA,2022-04-04,8.099,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA,2022-04-04,7.76,R$ / litro
BA,ILHEUS,CENTRO,ETANOL,2022-04-04,5.79,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA ADITIVADA,2022-04-04,7.76,R$ / litro
BA,ILHEUS,JARDIM SAVOIA,GASOLINA,2022-05-04,7.749,R$ / litro
BA,ILHEUS,JARDIM SAVOIA,ETANOL,2022-05-04,5.849,R$ / litro
BA,ILHEUS,JARDIM SAVOIA,GASOLINA ADITIVADA,2022-05-04,7.769,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA,2022-05-04,7.76,R$ / litro
BA,ILHEUS,CENTRO,ETANOL,2022-05-04,5.86,R$ / litro
BA,ILHEUS,CENTRO,GASOLINA ADITIVADA,2022-05-04,7.76,R$ / litro
BA,IRECE,JARDIM LIBORIO,GASOLINA,2022-05-04,7.719,R$ / litro
BA,IRECE,JARDIM LIBORIO,ETANOL,2022-05-04,5.879,R$ / litro
BA,IRECE,JARDIM LIBORIO,GASOLINA ADITIVADA,2022-05-04,7.849,R$ / litro
BA,ITABUNA,CENTRO SEDE,GASOLINA,2022-04-04,7.96,R$ / litro
BA,ITABUNA,CENTRO SEDE,ETANOL,2022-04-04,5.85,R$ / litro
BA,ITABUNA,CENTRO SEDE,GASOLINA ADITIVADA,2022-04-04,7.96,R$ / litro
BA,ITABUNA,SAO CAETANO,GASOLINA,2022-04-04,7.96,R$ / litro
BA,ITABUNA,SAO CAETANO,ETANOL,2022-04-04,5.85,R$ / litro
BA,ITABUNA,SAO CAETANO,GASOLINA ADITIVADA,2022-04-04,7.99,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA,2022-05-04,7.66,R$ / litro
BA,ITABUNA,CENTRO,ETANOL,2022-05-04,5.85,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA ADITIVADA,2022-05-04,7.76,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA,2022-04-04,7.96,R$ / litro
BA,ITABUNA,CENTRO,ETANOL,2022-04-04,5.85,R$ / litro
BA,ITABUNA,CENTRO,GASOLINA ADITIVADA,2022-04-04,7.96,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-07-04,5.579,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-07-04,7.469,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA ADITIVADA,2022-07-04,7.469,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-07-04,5.699,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-07-04,7.499,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA ADITIVADA,2022-07-04,7.499,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-07-04,5.7,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-07-04,7.51,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA ADITIVADA,2022-07-04,7.61,R$ / litro
BA,JEQUIE,JEQUIEZINHO,ETANOL,2022-07-04,5.699,R$ / litro
BA,JEQUIE,JEQUIEZINHO,GASOLINA,2022-07-04,7.5,R$ / litro
BA,JEQUIE,JEQUIEZINHO,GASOLINA ADITIVADA,2022-07-04,7.56,R$ / litro
BA,JEQUIE,CENTRO,ETANOL,2022-07-04,5.59,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA,2022-07-04,7.47,R$ / litro
BA,JEQUIE,CENTRO,GASOLINA ADITIVADA,2022-07-04,7.47,R$ / litro
BA,JEQUIE,JEQUIEZINHO,ETANOL,2022-07-04,5.58,R$ / litro
BA,JEQUIE,JEQUIEZINHO,GASOLINA,2022-07-04,7.47,R$ / litro
BA,SALVADOR,BROTAS,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BROTAS,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BROTAS,ETANOL,2022-06-04,5.33,R$ / litro
BA,ITABUNA,GOES CALMON,GASOLINA,2022-04-04,7.96,R$ / litro
BA,ITABUNA,GOES CALMON,ETANOL,2022-04-04,5.85,R$ / litro
BA,ITABUNA,GOES CALMON,GASOLINA ADITIVADA,2022-04-04,7.96,R$ / litro
BA,SALVADOR,ENGENHO VELHO DA FEDERACAO,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ENGENHO VELHO DA FEDERACAO,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ENGENHO VELHO DA FEDERACAO,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,STIEP,GASOLINA ADITIVADA,2022-06-04,7.39,R$ / litro
BA,SALVADOR,STIEP,GASOLINA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,STIEP,ETANOL,2022-06-04,5.59,R$ / litro
BA,CAMACARI,AREMBEPE (ABRANTES),GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,CAMACARI,AREMBEPE (ABRANTES),GASOLINA,2022-06-04,6.83,R$ / litro
BA,CAMACARI,AREMBEPE (ABRANTES),ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,SAO  CRISTOVAO,GASOLINA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,SAO  CRISTOVAO,GASOLINA ADITIVADA,2022-06-04,7.19,R$ / litro
BA,SALVADOR,SAO  CRISTOVAO,ETANOL,2022-06-04,5.59,R$ / litro
BA,SALVADOR,VASCO DA GAMA,GASOLINA,2022-06-04,6.86,R$ / litro
BA,SALVADOR,VASCO DA GAMA,GASOLINA ADITIVADA,2022-06-04,7.26,R$ / litro
BA,SALVADOR,VASCO DA GAMA,ETANOL,2022-06-04,5.37,R$ / litro
BA,SALVADOR,STIEP,GASOLINA,2022-05-04,6.99,R$ / litro
BA,SALVADOR,STIEP,ETANOL,2022-05-04,5.59,R$ / litro
BA,SALVADOR,STIEP,GASOLINA ADITIVADA,2022-05-04,7.29,R$ / litro
BA,SALVADOR,DOIS DE JULHO,GASOLINA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,DOIS DE JULHO,GASOLINA ADITIVADA,2022-06-04,7.29,R$ / litro
BA,SALVADOR,DOIS DE JULHO,ETANOL,2022-06-04,5.47,R$ / litro
BA,SALVADOR,ITACARANHA,GASOLINA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,ITACARANHA,ETANOL,2022-04-04,5.33,R$ / litro
BA,SALVADOR,ITACARANHA,GASOLINA ADITIVADA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,LOBATO,ETANOL,2022-04-04,5.33,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA ADITIVADA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,SANTA TERESA,GASOLINA,2022-06-04,7.29,R$ / litro
BA,SALVADOR,SANTA TERESA,GASOLINA ADITIVADA,2022-06-04,7.49,R$ / litro
BA,SALVADOR,SANTA TERESA,ETANOL,2022-06-04,5.59,R$ / litro
BA,SALVADOR,PITUACU,GASOLINA,2022-06-04,7.73,R$ / litro
BA,SALVADOR,PITUACU,GASOLINA ADITIVADA,2022-06-04,7.73,R$ / litro
BA,SALVADOR,PITUACU,ETANOL,2022-06-04,5.99,R$ / litro
BA,SALVADOR,HORTO FLORESTAL,GASOLINA,2022-06-04,7.19,R$ / litro
BA,SALVADOR,HORTO FLORESTAL,GASOLINA ADITIVADA,2022-06-04,7.39,R$ / litro
BA,SALVADOR,HORTO FLORESTAL,ETANOL,2022-06-04,5.69,R$ / litro
BA,SALVADOR,JARDIM ARMACAO,GASOLINA,2022-05-04,7.999,R$ / litro
BA,SALVADOR,JARDIM ARMACAO,ETANOL,2022-05-04,5.39,R$ / litro
BA,SALVADOR,JARDIM ARMACAO,GASOLINA ADITIVADA,2022-05-04,8.299,R$ / litro
BA,SALVADOR,SAO CRISTOVAO,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,SAO CRISTOVAO,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,SAO CRISTOVAO,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,PITUBA,GASOLINA ADITIVADA,2022-06-04,7.17,R$ / litro
BA,SALVADOR,PITUBA,GASOLINA,2022-06-04,6.87,R$ / litro
BA,SALVADOR,PITUBA,ETANOL,2022-06-04,5.45,R$ / litro
BA,SALVADOR,JAGUARIBE,GASOLINA,2022-06-04,6.87,R$ / litro
BA,SALVADOR,JAGUARIBE,GASOLINA ADITIVADA,2022-06-04,7.17,R$ / litro
BA,SALVADOR,JAGUARIBE,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,SÃO CAETANO,GASOLINA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,SÃO CAETANO,ETANOL,2022-04-04,5.43,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA ADITIVADA,2022-06-04,7.19,R$ / litro
BA,SALVADOR,RIO VERMELHO,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,MATATU,GASOLINA ADITIVADA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,MATATU,GASOLINA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,MATATU,ETANOL,2022-06-04,5.39,R$ / litro
BA,SALVADOR,PARALELA,GASOLINA,2022-05-04,6.97,R$ / litro
BA,SALVADOR,PARALELA,ETANOL,2022-05-04,5.47,R$ / litro
BA,SALVADOR,PARALELA,GASOLINA ADITIVADA,2022-05-04,7.27,R$ / litro
BA,SALVADOR,ITAPOAN,GASOLINA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,ITAPOAN,GASOLINA ADITIVADA,2022-06-04,7.29,R$ / litro
BA,SALVADOR,ITAPOAN,ETANOL,2022-06-04,5.47,R$ / litro
BA,SALVADOR,CANELA,GASOLINA ADITIVADA,2022-06-04,7.73,R$ / litro
BA,SALVADOR,CANELA,ETANOL,2022-06-04,5.69,R$ / litro
BA,SALVADOR,BOCA DO RIO,GASOLINA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,BOCA DO RIO,GASOLINA ADITIVADA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,BOCA DO RIO,ETANOL,2022-06-04,5.399,R$ / litro
BA,SALVADOR,IMBUI,GASOLINA,2022-04-04,6.99,R$ / litro
BA,SALVADOR,IMBUI,ETANOL,2022-04-04,5.59,R$ / litro
BA,SALVADOR,IMBUI,GASOLINA ADITIVADA,2022-04-04,7.29,R$ / litro
BA,SALVADOR,PITUACU,GASOLINA,2022-06-04,7.67,R$ / litro
BA,SALVADOR,PITUACU,GASOLINA ADITIVADA,2022-06-04,8.299,R$ / litro
BA,SALVADOR,PITUACU,ETANOL,2022-06-04,5.49,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,LOBATO,ETANOL,2022-04-04,5.43,R$ / litro
BA,SALVADOR,LOBATO,GASOLINA ADITIVADA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,JARDIM DAS MARGARIDAS,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,JARDIM DAS MARGARIDAS,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,JARDIM DAS MARGARIDAS,ETANOL,2022-06-04,5.43,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA,2022-06-04,7.07,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA ADITIVADA,2022-06-04,7.27,R$ / litro
BA,SALVADOR,RIO VERMELHO,ETANOL,2022-06-04,5.57,R$ / litro
BA,SALVADOR,COSTA AZUL,GASOLINA ADITIVADA,2022-06-04,7.13,R$ / litro
BA,SALVADOR,COSTA AZUL,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,COSTA AZUL,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,PARALELA,GASOLINA,2022-06-04,6.96,R$ / litro
BA,SALVADOR,PARALELA,GASOLINA ADITIVADA,2022-06-04,6.96,R$ / litro
BA,SALVADOR,PARALELA,ETANOL,2022-06-04,5.39,R$ / litro
BA,SALVADOR,BONOCO,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BONOCO,GASOLINA ADITIVADA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,BONOCO,ETANOL,2022-06-04,5.33,R$ / litro
BA,SIMOES FILHO,CENTRO,GASOLINA,2022-05-04,7.19,R$ / litro
BA,SIMOES FILHO,CENTRO,ETANOL,2022-05-04,5.49,R$ / litro
BA,SIMOES FILHO,CENTRO,GASOLINA ADITIVADA,2022-05-04,7.19,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA ADITIVADA,2022-06-04,7.29,R$ / litro
BA,SALVADOR,RIO VERMELHO,ETANOL,2022-06-04,5.49,R$ / litro
BA,SALVADOR,BARRA,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BARRA,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BARRA,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,ONDINA,GASOLINA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,ONDINA,GASOLINA ADITIVADA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,ONDINA,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,BROTAS,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BROTAS,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BROTAS,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,PITUBA,GASOLINA ADITIVADA,2022-06-04,7.399,R$ / litro
BA,SALVADOR,PITUBA,GASOLINA,2022-06-04,6.999,R$ / litro
BA,SALVADOR,PITUBA,ETANOL,2022-06-04,5.599,R$ / litro
BA,SALVADOR,CAMINHO DAS ARVORES,GASOLINA,2022-05-04,6.91,R$ / litro
BA,SALVADOR,CAMINHO DAS ARVORES,GASOLINA ADITIVADA,2022-05-04,7.21,R$ / litro
BA,SALVADOR,NAZARE,GASOLINA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,NAZARE,GASOLINA ADITIVADA,2022-06-04,7.29,R$ / litro
BA,SALVADOR,NAZARE,ETANOL,2022-06-04,5.69,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,RIO VERMELHO,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,RIO VERMELHO,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,ONDINA,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ONDINA,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ONDINA,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,BROTAS,GASOLINA ADITIVADA,2022-06-04,7.24,R$ / litro
BA,SALVADOR,BROTAS,GASOLINA,2022-06-04,7.24,R$ / litro
BA,SALVADOR,BROTAS,ETANOL,2022-06-04,5.69,R$ / litro
BA,SALVADOR,FEDERACAO,GASOLINA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,FEDERACAO,GASOLINA ADITIVADA,2022-06-04,7.19,R$ / litro
BA,SALVADOR,FEDERACAO,ETANOL,2022-06-04,5.47,R$ / litro
BA,SALVADOR,GRACA,GASOLINA,2022-06-04,7.73,R$ / litro
BA,SALVADOR,GRACA,GASOLINA ADITIVADA,2022-06-04,7.73,R$ / litro
BA,SALVADOR,GRACA,ETANOL,2022-06-04,5.49,R$ / litro
BA,SALVADOR,GRACA,GASOLINA ADITIVADA,2022-06-04,7.73,R$ / litro
BA,SALVADOR,GRACA,ETANOL,2022-06-04,5.49,R$ / litro
BA,SALVADOR,PLATAFORMA,GASOLINA,2022-04-04,6.93,R$ / litro
BA,SALVADOR,PLATAFORMA,ETANOL,2022-04-04,5.33,R$ / litro
BA,CAMACARI,POVOADO DE PARAFUSO,GASOLINA,2022-05-04,6.89,R$ / litro
BA,CAMACARI,POVOADO DE PARAFUSO,ETANOL,2022-05-04,5.29,R$ / litro
BA,CAMACARI,POVOADO DE PARAFUSO,GASOLINA ADITIVADA,2022-05-04,6.89,R$ / litro
BA,SALVADOR,BONOCO,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BONOCO,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,BONOCO,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,ITAPOAN,GASOLINA,2022-06-04,6.87,R$ / litro
BA,SALVADOR,ITAPOAN,GASOLINA ADITIVADA,2022-06-04,7.17,R$ / litro
BA,SALVADOR,ITAPOAN,ETANOL,2022-06-04,5.47,R$ / litro
BA,SALVADOR,ITAPOAN,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ITAPOAN,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ITAPOAN,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,FEDERAÇÃO,GASOLINA,2022-06-04,7.09,R$ / litro
BA,SALVADOR,FEDERAÇÃO,GASOLINA ADITIVADA,2022-06-04,7.19,R$ / litro
BA,SALVADOR,FEDERAÇÃO,ETANOL,2022-06-04,5.57,R$ / litro
BA,SALVADOR,CHAME CHAME,GASOLINA,2022-06-04,7.49,R$ / litro
BA,SALVADOR,CHAME CHAME,GASOLINA ADITIVADA,2022-06-04,7.79,R$ / litro
BA,SALVADOR,CHAME CHAME,ETANOL,2022-06-04,5.49,R$ / litro
BA,SALVADOR,PARQUE BELA VISTA,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,PARQUE BELA VISTA,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,CHAME CHAME,GASOLINA,2022-06-04,7.29,R$ / litro
BA,SALVADOR,CHAME CHAME,GASOLINA ADITIVADA,2022-06-04,7.59,R$ / litro
BA,SALVADOR,CHAME CHAME,ETANOL,2022-06-04,5.49,R$ / litro
BA,SALVADOR,CHAME-CHAME,GASOLINA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,CHAME-CHAME,GASOLINA ADITIVADA,2022-06-04,7.29,R$ / litro
BA,SALVADOR,CHAME-CHAME,ETANOL,2022-06-04,5.39,R$ / litro
BA,SALVADOR,ROTULA DO AEROPORTO,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ROTULA DO AEROPORTO,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,ROTULA DO AEROPORTO,ETANOL,2022-06-04,5.33,R$ / litro
BA,SALVADOR,JAGUARIBE,GASOLINA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,JAGUARIBE,GASOLINA ADITIVADA,2022-06-04,6.83,R$ / litro
BA,SALVADOR,JAGUARIBE,ETANOL,2022-06-04,5.29,R$ / litro
BA,SALVADOR,NAZARÉ,GASOLINA,2022-06-04,6.89,R$ / litro
BA,SALVADOR,NAZARÉ,GASOLINA ADITIVADA,2022-06-04,6.99,R$ / litro
BA,SALVADOR,NAZARÉ,ETANOL,2022-06-04,5.55,R$ / litro
BA,VALENCA,SAO FELIX,GASOLINA,2022-07-04,7.35,R$ / litro
BA,VALENCA,SAO FELIX,ETANOL,2022-07-04,5.79,R$ / litro
BA,VALENCA,SAO FELIX,GASOLINA ADITIVADA,2022-07-04,7.45,R$ / litro
BA,VALENCA,CENTRO,ETANOL,2022-07-04,5.77,R$ / litro
BA,VALENCA,CENTRO,GASOLINA,2022-07-04,7.79,R$ / litro
BA,VALENCA,SAO FELIX,ETANOL,2022-07-04,5.8,R$ / litro
BA,VALENCA,SAO FELIX,GASOLINA,2022-07-04,7.36,R$ / litro
BA,VALENCA,SAO FELIX,GASOLINA ADITIVADA,2022-07-04,7.36,R$ / litro
BA,VALENCA,CENTRO,ETANOL,2022-07-04,5.79,R$ / litro
BA,VALENCA,CENTRO,GASOLINA,2022-07-04,7.35,R$ / litro
BA,VALENCA,CENTRO,GASOLINA ADITIVADA,2022-07-04,7.35,R$ / litro
BA,VALENCA,TRECHO VAL/TAPEROA,ETANOL,2022-07-04,5.8,R$ / litro
